code,product_name,brands,categories_en,countries_en,nutriscore_grade,nutriscore_score,nova_group,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,carbohydrates_100g,ingredients_text,additives_n,labels_en,sat_fat_ratio,protein_density,sugar_density,has_additives,n_ingredients,has_added_sugar,has_palm_oil,claims_healthy,health_claim,actually_unhealthy,is_DE,grade_upper,is_health_marketed
26341231,Extras Cereal Antioxidant,GoldenVale,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis","Australia,Switzerland",c,8.0,,358.5086,3.7,0.7,24.0,8.9,6.2,0.70358,0.281432,68.4,,0.0,,0.1891891891891891,0.0172938668695813,0.0669440007854762,0,1,0,0,0,,0,0,C,Other
3415581101935,Vanilla ice cream,Häagen-Dazs,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream tubs,Vanilla ice cream tubs","Australia,Spain",d,18.0,3.0,251.0,17.0,10.4,18.8,0.5421,4.3,0.18,0.072,20.0,"Fresh Cream (39%), Condensed Skim Milk, Sugar, Water, Egg Yolk, Vanilla Extract.",0.0,,0.611764705882353,0.0171314741035856,0.0749003984063745,0,6,1,0,0,,1,1,D,Other
3415581105360,STRAWBERRIES & CREAM,Häagen-Dazs,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream tubs",Australia,d,18.0,,240.215891725823,15.0632911392405,10.126582278481,22.0253164556962,0.253164556962025,4.05063291139241,0.151898734177215,0.0607594936708861,22.0253164556962,"real cream, milk, eggs and sugar, lo experience how exträordinary just five ingredients cam toste, let's go back to your place, berry ice cream with strawberries, erie, auckand 1051 www,haagen-dazs,com in ustralia call 19 in lw zeal ce agen-dazs,co,nz תייב made in france 强",0.0,Made in France,0.6722689075630246,0.0168624685165114,0.0916896725585307,0,12,1,0,0,,1,1,D,Other
3415581113365,Belgian Chocolate,Häagen-Dazs,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream tubs",Australia,e,20.0,,303.537284847,19.9,12.658,24.304,0.0,4.5,0.1329125,0.053165,25.9,"real cream, milk, eggs and sugar, to discover exträordinary, let's go back to your place, sotim sare e based on an average adult diet of 8700kl, your daily intakes mae ne 9), condensed skimmed milk, belgian dchocolate (13 %) (cocd nes erour), sugar, belgian chocolate chunks (10%) (cocoa mass sugar bil yok, cocoa powder, natural vanilla flavour contains milk,    eg a ncala al 1800 677 774 28780 ledand call 0800 235 727 made in france",0.0,Made in France,0.6360804020100502,0.0148251968527301,0.0800692409575007,0,14,1,0,0,,1,1,E,Other
3415582838366,Häagen-Dazs Little Cups,Häagen-Dazs,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams",Australia,e,20.0,,303.920874347898,19.8765432098765,12.716049382716,25.1851851851852,2.34567901234568,4.5679012345679,0.114197530864198,0.045679012345679,25.9259259259259,,0.0,,0.6397515527950299,0.0150299029126213,0.082867572815534,0,1,0,0,0,,1,1,E,Other
3608580746485,Bonne maman caramel,Bonne Maman,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Spreads,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves,Jams","Australia,France",e,22.0,,310.707456978967,3.5,2.5,52.0,0.0,3.5,0.59,0.236,65.0,"2 TRITION INFORMATION ervings per package: 18 Serving size: 20g Avg. Ohy, Avg. Chy per Sering per 100g 260 kJ 1301 kJ 07g 34g Bonne Maman Milk Caramel Spread Prepared with 41 g of sweetened condensed milk per 100 g of finished product Ingredients: sweetened condensed milk milk sugar), glucose syrup, suge wa 07 syng 37g 05g 23 rate 104 412mg 65.0 $20 236 mg (sodium citrate, salt, peling agent frut pen Contains: milk Best before: see side of id Refrigerate ater opening and consume with week laman, 231-233 Park Street, South Melboume 3205 VIC, Australia Maman, 72 Shaw Road, Geraldine 7991, New Zealand maman.com.au Made in France CARAMEL 46485 1089809",1.0,Made in France,0.7142857142857143,0.0112646153846154,0.1673600000000002,1,12,1,0,0,,1,1,E,Other
3760049791440,Sliced Brioche,La Boulangere,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries,Brioches",Australia,d,14.0,4.0,358.7476098861,11.0,1.0,15.0,0.0,8.1,1.225,0.49,55.0,"Farine de blé, sucre, ceufs entiers* 13%, huile de colza, eau, sel, levure, gluten de blé, arôme naturel, conservateur: acide sorbique, levure désactivée, antioxydant: acide ascorbique. *Issus de poules élevées au sol. Traces de lait. GB SLICED BRIOCHE INGREDIENTS: Wheat flour, sugar, whole eggs* 13%, rapeseed oil, water, salt, yeast, wheat gluten, natural flavouring, preservative: sorbic acid, deactivated yeast, antioxidant: ascorbic acid. *Barn eggs. Contains: wheat & eggs May contain traces of milk. For Australia - imported by Our United Foods Co. 29-31 Glenbarry Road Campbellfield Vic. Enquiries@oufca.com.au NL BRIOCHE GESNEDEN INGREDIENTEN: Tarwemeel, suiker, hele eieren* 13%, koolzaadolie, water, zout, gist, tarwegluten, natuurlijk aroma, conserveermiddel: sorbinezuur, gedeactiveerde gist, antioxidant: ascorbinezuur. *Scharreleieren. Bevat sporen van melk. AR شرائح البريوش PT BRIOCHE FATIADO INGREDIENTES: Farinha de trigo, açúcar, ovos inteiros* 13%, óleo de colza, água, sal, levedura, glúten de trigo, aroma natural, conservante: ácido sórbico, levedura desativada, antioxidante: ácido ascórbico. *Ovos de galinhas criadas no solo. Vestígios de leite. SV SKIVAD BRIOCHE a temperature an dry lands een brang حرارة الغرفة Forva rundle embala quan B phản The, 13 INGREDIENSER: Vetemjal, socker, hela agg المكونات دقيق القمح، سكر ، بيض كامل 13%، A conso L'emballa before Tenni 調 Partin NO العبوة. Bäst se s Batch bån ägg* * jäll rall göra منگه طبيعى مادة حافظة حمض السوربيك خميرة rapsolja, vatten, salt, jäst, vetegluten, naturlig ljäst, antioxidationsmedel: askorbinsyra. rom, konserveringsmedel: sorbinsyra, inaktiverad غير نشطة مضاد التأكسد حمض الاسكوربيك. .Agg fran frigaende hons inomhus يحتوي على القصير والالي الحليب التي يمكن أن تسبب على يحتوي قد .Sparav mjölk الحساسية. لمصنع : شركة لا بوولانجري - سي إس 40201 - 85140 إيسارتس في بوكاج - فرنسا. NO OPPSKÅRET BRIOCHE INGREDIENSER: Hvetemel, sukker, egg* 13 %, rapsolje, vann, salt, gjær, hvetegluten, naturlig smakstilsetning, konserveringsmiddel. sorbinsyre, deaktivert gjær, antioksidant: askorbinsyre. *Egg fra frittgående høner. Inneholder spor av melk. _ VIET BÁNH BRIOCHE CẮT LÁT THÀNH PHẦN: Bột mì, đường, trứng gà* 13%, dầu hạt cải, nước, muối, men, gluten lúa mì, hương liệu tự nhiên, chất bảo quản: acid sorbic, men bất hoạt, chất chống oxy hóa: acid ascorbic. *Trứng từ trang trại. Thông tin cảnh báo: Có thể chứa sữa. Sản xuất tại: LA BOULANGÈRE & CD Dia chỉ: CS40201-85140 Essarts en Bocage, Pháp Xuất xứ: Pháp",2.0,"Made in France,Triman",0.0909090909090909,0.0225785476384684,0.041812125256423,1,79,1,0,0,,1,1,D,Other
3760150148607,Noni Energy Banane,Noni,"Beverages,Energy drinks","Australia,China,France,French Polynesia,New Zealand,United States",e,14.0,1.0,78.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,17.0,"Purée de banane, purée de Noni, eau.",0.0,"Low or no sugar,No preservatives,No added sugar,No colorings",0.0,0.0128205128205128,0.2051282051282051,0,3,0,0,0,,1,1,E,Other
4000415851507,Cappuccino,Schogetten,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates,Filled chocolates,Filled milk chocolates","Australia,France,Germany",e,32.0,4.0,573.0,38.0,20.0,53.0,0.0,3.8,0.18,0.072,53.0,"Sugar, Vegetable Fat, Cocoa Butter, Cream Powder (From Milk), Milk Solids, Cocoa Mass, Dextrose, Coffee (1%), Butterfat (From Milk), Emulsifier (322 From Soy). Natural Flavours (Contains Wheat), Salt. Milk Chocolate Contains 30 % Minimum Cocoa Solids and 18% Minimum Milk Solids. CONTAINS MILK, SOY AND WHEAT. MAY CONTAIN PEANUTS, TREE NUTS, EGG AND OTHER GLUTEN CEREALS.",0.0,"Green Dot,Made in Germany,Natural flavors,Pure cocoa butter",0.5263157894736842,0.006631762652705,0.0924956369982548,0,14,1,0,0,,1,1,E,Other
4000417019004,Chocolat Whole Hazelnuts,Ritter Sport,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates,Chocolates with hazelnuts","Australia,Belgium,Denmark,France,Germany,Morocco",e,29.0,4.0,567.7,38.7,16.1290322580645,45.1612903225806,3.87096774193548,9.0,0.137096774193548,0.0548387096774194,45.2,"Sucre, _noisettes_, beurre de cacao, pâte de cacao, poudre de _lait_ entier, _lactose_, _lait_ écrémé en poudre, _beurre_ concentré, émulsifiant : lécithine (de _soja_), arôme naturel.",1.0,Green Dot,0.4167708593815115,0.0158534437202747,0.0795513304960024,1,10,0,0,0,,1,1,E,Other
4000417023001,Chocolat Whole Almonds,Ritter Sport,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates,Chocolates with almonds","Australia,Czech Republic,France,Germany,Hungary,Morocco",e,29.0,4.0,561.290322580645,35.5,15.0,45.0,0.0,11.0,0.15,0.06,45.2,"sugar, _almonds_, cocoa butter, cocoa mass, whole _milk_ powder, lactose, skimmed milk powder, butterfat, emulsifier (lecithins (_soy_)), natural flavouring.",1.0,"Green Dot,Made in Germany,Natural flavors,Pure cocoa butter",0.4225352112676056,0.0195977011494252,0.0801724137931034,1,10,1,0,0,,1,1,E,Other
4061463906861,BLACK CHIA SEEDS,Oh So Natural WHOLEFOODS,Black-chia-seeds,Australia,a,-7.0,,339.388145315487,14.2,1.6,0.4,42.4,18.8,0.025,0.01,14.4,Black Chia Seeds (100%),0.0,No preservatives,0.1126760563380281,0.0553938028169015,0.0011785915492957,0,1,0,0,0,,0,0,A,Other
4061464025202,Organic Passata,Remano,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetable-based foods and beverages,Condiments,Vegetables based foods,Tomatoes and their products,Prepared vegetables,Purées,Sauces,Mashed vegetables,Tomato sauces,Tomato purées",Australia,a,-4.0,1.0,30.0,0.1,0.1,4.2,1.2,1.3,0.021,0.02,4.9,Pomodori biologici 100%,0.0,"Organic,EU Organic,IT-BIO-007",1.0,0.0433333333333333,0.14,0,1,0,0,0,,0,0,A,Other
4061464042926,CHICK PEAS,New Season,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Chickpeas,Kabuli chickpeas,Legumbres",Australia,b,1.0,,101.190476190476,1.2,0.3,0.5,0.0,6.6,0.0,0.096,13.3,"Chick Peas (60%), Water, Salt.",0.0,,0.25,0.0652235294117648,0.0049411764705882,0,3,0,0,0,,0,0,B,Other
4061464112773,Salt and vinegar peanuts,Forresters,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Peanuts",Australia,c,7.0,,600.169959634587,50.2222222222222,4.22222222222222,6.0,11.3333333333333,24.0,2.17777777777778,0.871111111111111,8.44444444444444,,0.0,,0.0840707964601769,0.0399886725663716,0.0099971681415929,0,1,0,0,0,,0,0,C,Other
4061464242937,muesli,Hillcrest SELECTIONS,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Nuts and their products,Breakfast cereals,Nuts,Cereals with fruits,Mueslis,Mueslis with fruits",Australia,c,6.0,4.0,458.0,19.2,2.8,14.4,9.8,12.2,0.035,0.014,54.4,"Wholegrains (Oats, Wheat) (61%), Golden Syrup (Sugar, Water), Nuts (9%) (Diced Almond, Pecan), Dried Fruits (9%) {Sultanas [Sultanas, Vegetable Oils (Includes Sunflower Oil)], Currants (Currants, Sunflower Oil)}, Seeds (8%) (Sunflower Seeds, Pepitas, Sesame Seeds), Sunflower Oil, Shredded Coconut (0.8%), Cinnamon (Ground Cassia), Natural Vanilla Flavour, Vegetable Oil [Includes Antioxidant (307b)]. CONTAINS GLUTEN, WHEAT, ALMOND, PECAN, SESAME. MAY CONTAIN BRAZIL NUT, CASHEW, HAZELNUT, MACADAMIA, PINE NUT, PISTACHIO, WALNUT, LUPIN, MILK, PEANUT, SOY. Product Includes 7% Sultanas and 1.8% Currants. Although every effort has been made to remove shells and stones, some fragments may remain. 150 kJ (274 Cal) 10.7 g 9.6 g 1.4 g 34.0 g 14.1 g",1.0,"Health Star Rating,Health Star Rating 4.5",0.1458333333333333,0.0266375545851528,0.0314410480349345,1,33,1,0,0,,0,0,C,Other
4061464594692,BRIOCHE ORIGINAL SLIDERS,Bon Appetit,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries,Brioches,Panaderia,Panes",Australia,d,14.0,,313.0,6.9,2.0,11.1,0.0,9.3,1.26,0.495,56.6,"Wheat Flour, Water, Whole Egg, Sugar, Vegetable Oil, Invert Sugar Syrup, Butterfat (Milk), Skim Milk Powder, Salt, Yeast, Natural Flavours, Wheat Gluten, Emulsifier (471), Milk Proteins, Malted Rye Flour, Inactive Dried Yeast, Colour (160a).",0.0,"Vegetarian,Made in France,Natural flavors",0.2898550724637681,0.0297124600638977,0.0354632587859424,0,17,1,0,0,,1,1,D,Other
4061464629547,Espresso Classico - Ganze Bohne,"Barissimo, The Coffee Experts","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Beverage preparations,Coffees,Coffee beans,Getranke-und-getrankezubereitungen,Getrankezubereitungen,Kaffeebohnen","Australia,France,Germany,Hungary,Ireland,Italy,Slovenia,United Kingdom",b,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Café-Bohnen,0.0,Rainforest Alliance,,,,0,1,0,0,0,,0,0,B,Other
4061464640399,Chocolate Chip Muffins,The Cake Stall,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Muffins,Chocolate chip muffins",Australia,e,20.0,4.0,384.761904761905,19.7,4.4,29.0,0.0,5.3,0.84,0.336,50.1,"wheat flour, water, sugar, vegetable oil, dark chocolate chips (12%)[cocoa solids, sugar, natural vanilla flavour, emulsifier (322)], dextrose, whole egg powder, milk solids, raising agents (450, 500), thickeners (1422, 415), salt, preservative (202), contains",6.0,,0.2233502538071066,0.0137747524752475,0.0753712871287128,1,18,1,0,0,,1,1,E,Other
4260286030030,Michelberger's Fountain of Youth,,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Coconut waters","Australia,Austria,Czech Republic,Denmark,Germany,Italy,Netherlands,Norway,Slovakia,Spain,Sweden,Switzerland,United Kingdom",b,-2.0,1.0,20.0,0.1,0.1,3.6,0.1,0.1,0.07,0.028,4.9,Coconut water,0.0,"Vegetarian,Vegan",1.0,0.005,0.18,0,1,0,0,0,,0,0,B,Other
49814521,Strawberry Chupa Chups Lollipop,Chupa Chups,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Candies,Lollipops","Australia,Bulgaria,France,Greece,New Zealand,Romania,Spain",e,19.0,4.0,386.0,1.0,0.6,81.0,0.0,0.6,0.18,0.072,93.0,"assorted flavors (sugar, glucose syrup, concentrated fruit (apple, cherry, raspberry, pineapple, lime, lemon, strawberry, peach, banana, orange, blueberry, blackberry, mango, watermelon, kiwi) (3%), acidifying agents (citric acid, malic acid), dyes (beet red, curcumin), aromas,) cola flavor (sugar, glucose syrup, acidifying agent (citric acid, malt extract (barley), aromas,) strawberry cream flavor (sugar, glucose syrup, whey powder, concentrated fruit pulp (apple, cherry, raspberry, pineapple, lime, lemon, strawberry peaches banana, orange, blueberry, blackberry, mango, watermelon, kiwi) (3%), skim milk powder, inulin, salt, dye (beet red), aroma), 3 in 1 exotic fruit flavor (sugar, glucose syrup, concentrated fruit marrow (apple, cherry, raspberry, pineapple, lime, lemon, strawberry, peach, banana, orange, blueberry, blackberry, mango, watermelon, kiwi) (3%), acidifier citric acid, malic acid), flavors, dyes (curcumin, chlorophyll, beet red),)",4.0,No gluten,0.6,0.0015544041450777,0.2098445595854922,1,72,1,0,0,,1,1,E,Other
5010024101381,Bisto Gravy,Bisto,"Condiments,Sauces,Groceries","Australia,Spain,Switzerland,United Kingdom,United States",e,37.0,4.0,397.0,16.3,11.2,12.2,2.1,1.7,14.325,5.73,59.8,"potato starch, maltodextrin, palm oil, salt, wheat flour (with added calcium, iron, niacin, thiamin), colour (e150c), sugar, flavourings (contain barley), flavour enhancers (e621, e635), emulsifier (e322)",4.0,"Vegetarian,Green Dot",0.6871165644171778,0.0042821158690176,0.0307304785894206,1,14,1,1,0,,1,1,E,Other
5010029020519,Tho original swiss style muesli,"Alpen, Weetabix","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis","Australia,France,United Kingdom",c,6.0,4.0,378.0,5.8,0.8,22.0,7.7,11.0,0.25,0.1,67.0,"Wholegrain Wheat (38 %), Wholegrain Rolled Oats (36 %), Raisins (12 %), Sugar, Skimmed Milk Powder, Milk Whey Powder, Roasted Sliced Nuts (2.5 %) (Hazelnuts & Almonds), Malted Barley Extract, Salt.",0.0,,0.1379310344827586,0.0291005291005291,0.0582010582010582,0,9,1,0,0,,0,0,C,Other
5010034514201,Langkorn Reis Express - Mexikanisch,Uncle Ben's,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Precooked rices","Australia,European Union,France,Germany,Switzerland",b,2.0,4.0,159.0,2.6,0.2,1.7,0.0,3.6,0.78,0.312,29.9,"Riz long grain précuit à la vapeur (80%), poivrons rouges (8.1%), purée de tomates (5.3%), arôme naturel (contient du céleri), huile de tournesol, tomates, sel, sucre, piments jalapeño (0.4%), épices, oignons en poudre (0.1%), ail en poudre,",0.0,"No gluten,Health Star Rating,Health Star Rating 3.5,No colorings",0.0769230769230769,0.0226415094339622,0.010691823899371,0,13,0,0,0,,0,0,B,Other
5010034517202,Uncle Bens Express Savoury Chicken Rice,Uncle Ben's,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Meals,Seeds,Cereals and their products,Cereal grains,Rice dishes,Rices,Precooked rices","Australia,France,United Kingdom",b,1.0,4.0,155.0,2.3,0.2,0.8,1.63601408482143,3.4,0.44,0.176,29.6,"steamed parboiled long grain rice (83%), sweetcorn (3,2%), red peppers (3,2%), carrots (3,2%), lemon juice, natural flavouring, sunflower oil, onion powder, roasted onion paste (onions, sunflower oil, salt), yeast extract, garlic powder, spices,",0.0,"Health Star Rating,Health Star Rating 3.5",0.0869565217391304,0.0219354838709677,0.0051612903225806,0,18,0,0,0,,0,0,B,Other
5010034518001,Express-Reis - Mediterran,"Ben's Original, Uncle Ben's","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Meals,Cereal grains,Rices,fr:Céréales préparées,Microwave meals,Plant-based meals,Prepared rices","Australia,Belgium,France,Germany,Switzerland,United Kingdom",c,4.0,4.0,174.0,2.2,0.4,2.2,0.0,3.7,0.78,0.312,30.8,"Dampfgegarter Langkorn-Reis (86%), Tomatenmark (5.9%), Sonnenblumenöl, Tomatenpulver (2.5%), Basilikum, natürliches Aroma, Salz, Zucker, Zwiebelpulver, Kräuter (Rosmarin), Säuerungsmittel (Citronensäure), Knoblauchpulver, Gewürze.",1.0,"Vegetarian,No artificial flavors,No preservatives,Green Dot,Health Star Rating,Health Star Rating 3.5,No colorings",0.1818181818181818,0.0212643678160919,0.0126436781609195,1,13,0,0,0,,0,0,C,Other
5010044010267,Crumpet,Warburton,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads","Australia,United Kingdom",d,11.0,,120.93690248566,1.0,0.4,24.4,1.0,2.9,0.8,0.32,24.4,,0.0,,0.4,0.0239794466403161,0.2017581027667978,0,1,0,0,0,,1,1,D,Other
5019503044676,Crunchy Chicken Fillet Burgers,Quorn,Vegan-food,Australia,b,1.0,4.0,196.487873572737,10.3157894736842,1.15789473684211,2.0,4.73684210526316,11.4736842105263,0.976315789473684,0.390526315789474,12.2105263157895,"Mycoprotein (61%), Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Canola Oil, Water, Pea Fibre, Natural Flavourings, Potato Protein, Pea Protein, Potato Dextrin, Wheat Gluten, Wheat Starch, Salt, Maize Starch, Yeast, Spices, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate, Ammonium Bicarbonate), Dextrose, Garlic Powder, Onion Powder, Yeast Extract, Herbs, Dried Yeast, Spice Extracts, Herb Extracts, Antioxidant (Ascorbic Acid). Contains: wheat, gluten.",5.0,"Vegetarian,Vegan,Health Star Rating,Health Star Rating 4",0.1122448979591842,0.0583938540424934,0.0101787452000676,1,32,1,0,0,,0,0,B,Other
5019989709472,Sharwoods korma paste 280g,sharwood's,Indian,"Australia,Spain",d,16.0,,360.0,30.2,2.0,7.0,0.0,4.5,2.0,0.8,12.7,,0.0,,0.0662251655629139,0.0125,0.0194444444444444,0,1,0,0,0,,1,1,D,Other
5060170800089,Jamie Oliver Chilli & Garlic Pesto,Jamie Oliver,"Condiments,Sauces,Pestos","Australia,France",c,3.0,4.0,242.105263157895,22.1052631578947,2.52631578947368,3.57894736842105,4.84210526315789,2.10526315789474,0.112631578947368,0.0450526315789474,6.31578947368421,"Tomatoes (43%), Sunflower Oil, Chilli Pepper (11%) Water, Garlic (9%), Tomato Concentrate, Maize Starch, Salt, Stabiliser: Locust Bean Gum, Acidity Regulator: Citric Acid, Oregano.",2.0,With Sunflower oil,0.1142857142857142,0.008695652173913,0.0147826086956521,1,10,0,0,0,,0,0,C,Other
5060170800096,Green Pesto,Jamie Oliver,"Condiments,Sauces,Pestos,Green pestos,Groceries","Australia,France",d,13.0,3.0,313.684210526316,30.1052631578947,4.84210526315789,2.31578947368421,1.89473684210526,6.10526315789474,1.3,0.52,4.0,"Basil (38%), Extra Virgin Olive Oil (18%),Sunflower Oil, _Cashew Nuts_, _Grana Padano_, Cheese PDO (_Milk_) (6.9%), Italian Pine Nuts (4%), Pecorino Romano CheesePDO (_Milk_), Garlic, Sugar, Sea Salt, Acidity Regulator: Lactic Acid, Antioxidant: Ascorbic Acid.",2.0,,0.1608391608391609,0.0194630872483221,0.0073825503355704,1,13,1,0,0,,1,1,D,Other
5060170809976,Jamie Oliver sauce tomate basilic,Jamie Oliver,"Condiments,Sauces,Meal sauces,Tomato sauces,Tomato sauces with basil,Groceries","Australia,Canada,Germany",a,-1.0,3.0,52.0,2.2,0.3,4.3,0.9,1.4,0.7,0.28,6.3,"Tomatenpulpe (64%), Tomatenmark (15%), Wasser, Karotten, Zwiebeln, Sonnenblumenöl, Basilikum (1%), natives Olivenöl Extra, Salz",0.0,"Vegetarian,Made in Italy",0.1363636363636363,0.0269230769230769,0.0826923076923076,0,9,0,0,0,,0,0,A,Other
6291101133849,Alokozay Energy,Alokozai,"Beverages,Energy drinks",Australia,b,0.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,"Carbonated water, sugar, dextrose, acidifier citric acid, taurine, acidity regulator trisodium citrate, invert sugar syrup, flavouring, caffeine, colour plain caramel, inositol, magnesium carbonate, preservative sodium benzoate, niacin, pantothenic acid, vitamin b6, preservative potassium sorbate, vitamin b12.",5.0,Halal,,0.0,0.0,1,18,1,0,0,,0,0,B,Other
7394376614699,organic SINGLE CREAMY OAT,OATLY!,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Plant-based creams,Plant-based creams for cooking,Oat-based creams for cooking","Australia,France,United Kingdom",e,10.0,4.0,71.0,2.5,0.3,6.5,1.2,1.4,0.1175,0.047,10.0,"Water, rapeseed oil*, OATS* 9%, emulsifier (lecithins*), stabilisers (xanthan gum, gellan gum), acidity regulator (calcium carbonate), sea salt.",4.0,"Vegetarian,Vegan,FSC,FSC Mix",0.12,0.0197183098591549,0.0915492957746478,1,8,0,0,0,,1,1,E,Other
7394376617393,Organic Oat Milk,Oatly,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks",Australia,c,5.0,3.0,39.0,0.5,0.1,3.4,0.8,1.1,0.1,0.04,7.2,"water, oats(10%), sea salt",0.0,"Organic,EU Organic,SE-EKO-01",0.2,0.0282051282051282,0.0871794871794871,0,3,0,0,0,,0,0,C,Other
7394376623226,Barista Organic Oat Drink,Oat-ly,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks",Australia,d,7.0,3.0,59.2734225621416,3.2,0.32,2.2,0.72,1.0,0.1,0.04,6.32,"Water, Oats* (10%), Vegetable Oil (Rapeseed)*, Sea Salt, Acidity Regulator (Potassium Carbonate)",1.0,Organic,0.0999999999999999,0.0168709677419354,0.037116129032258,1,5,0,0,0,,1,1,D,Other
7622300424695,,Milka,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Chocolates,Bars-covered-with-chocolate","Australia,France,Serbia",e,32.0,4.0,530.0,29.0,18.0,58.0,0.0,6.3,0.37,0.148,59.0,"sladkor, kakavovo maslo, kakavova masa, posneto MLEKO v prahu, sirotka v NI lecitini), LESNIKOVA pasta, aroma, Mlečna čokolada vsebuje: kakavovi PSENICO, HE GIH MEMliječna čokolada s alpskim mlijekom, Sastojci: prahu, sirutka/surutka u prahu (iz MLIJEKA), MLIJEČNA mast, emulgator a, Mliječna čokolada sadrži: kakaovi dijelovi/ukupne suve materije kakao STO/KOSTUNJAVO VOCE/PLODOVE I PSENICU, RS Mlečna čokolada sa masa, obrano MLEKO u prahu, surutka u prahu (od MLEKA), MLEČNA mast, Mlečna čokolada sadrži: kakao delovi 33 % min, MOŽE DA SADRŽI DRUGO пада со алпско млеко, Состојки: шекер, какао путер, какао маса, ЛЕКО), МЛЕЧНА маст, емулгатор (СОЈА лецитини), паста од лешници, мин, 33%, МОЖЕ ДА СОДРЖИ ДРУГО ЈАТКАСТО ОВОШЈЕ И ПЧЕНИЦА, resit: sheqer, gjalpë kakaoje, mase kakaoje, QUMËSHT pluhur i skremuar, mulsifikator (lecitina SOJE), paste LAJTHIE, aromë, Çokollata e qumështit PËRMBAJË ARRA TE TJERA DHE GRURË, 30, 10000 Zagreb, Hrvatska, Uvoznik: NELT d,o,o, Istočno Sara e 80 g 7 622300 424695",0.0,Green Dot,0.6206896551724138,0.0118867924528301,0.1094339622641509,0,45,0,0,0,,1,1,E,Other
